avg,max,min,sum,currentDate,count
-2.6129308427273537,8.64197530864197,-0.0367376928728875,-1165.3671558563997,20200329103000,446
-2.53494952831357,6.52173913043478,-0.113250283125708,-1318.1737547230564,20200329163000,520
-2.3351706736069313,7.71929824561403,-0.154798761609907,-927.0627574219517,20200329223000,397
-2.176189884853317,5.88235294117647,-0.234192037470726,-591.9236486801022,20200330043000,272
-2.390975574282138,8.98876404494382,-0.143061516452074,-1537.3972942634146,20200330103000,643
-2.172802467213735,8.65921787709497,-0.101419878296146,-1753.451591041484,20200330163000,807
-2.1403271159963824,4.9079754601227,-0.168067226890756,-1196.4428578419777,20200330223000,559
-2.3283673496673325,5.65476190476191,-0.0915750915750915,-854.510817327911,20200331043000,367
-2.205893226736457,9.67741935483871,-0.18796992481203,-1338.9771886290293,20200331103000,607
-2.2742832712481307,6.01336302895323,-0.16025641025641,-2110.534875718265,20200331163000,928
-2.1507248048155234,6.97674418604651,-0.280112044817928,-1139.8841465522273,20200331223000,530
-2.418624558512185,5.03597122302158,-0.165562913907285,-836.844097245216,20200401043000,346
-2.603057070250654,7.40740740740741,-0.11441647597254,-1655.5442966794158,20200401103000,636
-2.215074527300105,6.57894736842105,-0.171821305841925,-2086.600204716699,20200401163000,942
-2.2175091592163807,6.22094613070823,-0.234741784037559,-1295.0253489823663,20200401223000,584
-2.0950511837752375,5.69620253164557,-0.225479143179256,-674.6064811756264,20200402043000,322
-2.6894722532639834,4.76190476190476,-0.127226463104325,-1920.2831888304843,20200402103000,714
-2.3822154469773005,6.31578947368421,-0.113895216400911,-2172.580487643298,20200402163000,912
-2.188593063133883,6.34328358208955,-0.144092219020173,-1135.8797997664853,20200402223000,519
-2.1421451890421275,6.30630630630631,-0.115473441108545,-623.3642500112591,20200403043000,291
-2.52880690931657,9.09090909090909,-0.0713775874375444,-1542.5722146831076,20200403103000,610
-1.8841279736344771,6.40569395017794,-0.0965250965250966,-1511.0706348548506,20200403163000,802
-2.2312251271951906,6.6079295154185,-0.111111111111111,-1122.306238979181,20200403223000,503
-1.8138697160811545,5.78512396694215,-0.175131348511383,-460.7229078846133,20200404043000,254
-2.68955176112723,9.92217898832685,-0.175746924428823,-911.7580470221309,20200404103000,339
-2.207066025049088,5.55555555555555,-0.0890471950133573,-1046.1492958732676,20200404163000,474
-2.595279215523726,7.14285714285714,-0.103199174406605,-882.3949332780669,20200404223000,340
-2.358558951096691,6.18556701030928,-0.317460317460318,-523.6000871434654,20200405043000,222
-2.770128383328154,6.33802816901408,-0.202429149797571,-939.0735219482442,20200405103000,339
-2.5103118956489836,5.95238095238095,-0.0492853622474123,-1282.7693786766306,20200405163000,511
-2.076015711226659,4.89296636085627,-0.149253731343284,-832.4823002018902,20200405223000,401
-2.2793052961848357,4.26356589147287,-0.148809523809524,-499.167859864479,20200406043000,219
-2.699362925311584,9.94475138121547,-0.0944287063267233,-1692.500554170363,20200406103000,627
-2.2281805939156087,9.48275862068965,-0.102459016393443,-1853.8462541377864,20200406163000,832
-1.6730954669793328,8.53080568720379,-0.171232876712329,-895.106074833943,20200406223000,535
-2.124708479653182,6.875,-0.0981354268891068,-590.6689573435847,20200407043000,278
-2.5804275808895714,7.43243243243243,-0.0981354268891068,-1607.606382894203,20200407103000,623
-1.9325343680079532,9.09090909090909,-0.118343195266272,-1712.2254500550466,20200407163000,886
-1.9813155328930578,6.87022900763359,-0.174825174825175,-1149.1630090779736,20200407223000,580
-2.0678118705171107,5.43859649122807,-0.137362637362637,-715.4629071989202,20200408043000,346
-2.3098747159935673,7.61154855643045,-0.116959064327486,-1512.9679389757866,20200408103000,655
-2.1405855719322586,7.69230769230769,-0.136054421768707,-1444.8952610542744,20200408163000,675
-2.0851767166417625,7.5187969924812,-0.104712041884817,-959.1812896552108,20200408223000,460
-1.9612258288180207,5.84415584415584,-0.15552099533437,-698.1963950592153,20200409043000,356
-2.745100168850509,6.47482014388489,-0.102774922918808,-1663.5307023234084,20200409103000,606
-2.279611284434235,5.98802395209581,-0.0963391136801541,-1449.8327769001735,20200409163000,636
-1.9815192393039345,7.93650793650794,-0.16,-1010.5748120450066,20200409223000,510
-1.9831474062500245,6.86456400742115,-0.150602409638554,-694.1015921875086,20200410043000,350
-2.613580944174541,6.60377358490566,-0.149700598802395,-1220.5423009295107,20200410103000,467
-2.1588065443625135,7.5,-0.128205128205129,-1435.6063520010716,20200410163000,665
-2.105454309681413,4.95049504950495,-0.162074554294976,-901.1344445436447,20200410223000,428
-2.156519433493886,7.65432098765432,-0.117970900511207,-552.0689749744348,20200411043000,256
-2.3455102551812272,6.86274509803922,-0.177304964539007,-750.5632816579928,20200411103000,320
-2.191615324389085,4.8780487804878,-0.0884955752212391,-767.0653635361797,20200411163000,350
-2.022525293631954,7.73480662983425,-0.0671591672263265,-687.6585998348644,20200411223000,340
-2.070114355151689,9.80769230769231,-0.0917431192660549,-389.1814987685176,20200412043000,188
-2.505362499988001,6,-0.139082058414465,-926.9841249955605,20200412103000,370
-2.3016133391448013,7.14285714285714,-0.244498777506112,-1015.0114825628573,20200412163000,441
-2.218081626712879,8.16326530612245,-0.167785234899329,-723.0946103083986,20200412223000,326
-2.1479286054743376,6.25,-0.210970464135021,-395.21886340727815,20200413043000,184
-2.657832668496193,7.88177339901478,-0.146198830409356,-1097.6848920889277,20200413103000,413
-1.9503318496059412,7.87878787878788,-0.0940733772342428,-1306.7223392359806,20200413163000,670
-2.09962168567693,6.66666666666667,-0.117785630153121,-921.7339200121721,20200413223000,439
-1.8703353613263676,8.09523809523809,-0.170648464163823,-538.6565840619938,20200414043000,288
-2.059561276872672,6.64335664335664,-0.111856823266219,-1120.4013346187335,20200414103000,544
-2.233758441817269,7.25806451612903,-0.123456790123457,-1592.6697690157127,20200414163000,713
-2.1813928626665176,5.40540540540541,-0.175438596491229,-1053.612752667928,20200414223000,483
-2.2542032803498087,6.70391061452514,-0.180995475113122,-646.956341460395,20200415043000,287
-2.637547568558397,8.72727272727273,-0.153609831029186,-1695.943086583049,20200415103000,643
-2.2365990999709937,8.23529411764706,-0.163132137030995,-1737.8375006774622,20200415163000,777
-2.0781721583900654,6.07287449392713,-0.144300144300144,-1020.3825297695221,20200415223000,491
-2.0178116936279893,7.02106318956871,-0.0752445447705039,-623.5038133310487,20200416043000,309
-2.0288869097085724,6.38297872340426,-0.180831826401447,-1190.956615998932,20200416103000,587
-1.7127023449171743,8.86699507389163,-0.150602409638555,-1174.9138086131816,20200416163000,686
-2.058381223307847,8.94308943089431,-0.190114068441064,-996.256512080998,20200416223000,484
-2.1684275231055556,5.08474576271187,-0.0252780586450956,-611.4965615157666,20200417043000,282
-2.27116559684015,8.44793713163065,-0.106609808102347,-1255.954575052603,20200417103000,553
-2.0767855536699495,8.63095238095238,-0.125944584382871,-1260.6088310776595,20200417163000,607
-2.153575619469977,7.58354755784062,-0.175746924428823,-921.7303651331501,20200417223000,428
-1.996789394722199,7.53768844221106,-0.133155792276964,-419.3257728916618,20200418043000,210
-2.2490332161330864,7.1969696969697,-0.0689179875947628,-825.3951903208426,20200418103000,367
-2.0861721497232777,8.59375,-0.048402710551791,-1032.6552141130226,20200418163000,495
-1.8543282438271909,7.47330960854093,-0.119474313022701,-535.9008624660581,20200418223000,289
-1.5562239962238338,9.73782771535581,-0.113122171945701,-275.4516473316186,20200419043000,177
-2.4319700552597685,7.69230769230769,-0.259067357512953,-753.9107171305283,20200419103000,310
-2.061735872432783,7.01754385964912,-0.123977188197372,-746.3483858206674,20200419163000,362
-2.2071603999671616,9.19540229885057,-0.0410677618069815,-790.1634231882439,20200419223000,358
-1.8065444264945778,8.41750841750842,-0.114025085518814,-325.177996769024,20200420043000,180
-2.783647011187593,6.69642857142857,-0.038095238095238,-1525.4385621308008,20200420103000,548
-2.0018971292002568,7.01754385964912,-0.0807754442649431,-1305.2369282385675,20200420163000,652
-2.2193937318247685,6.52173913043478,-0.16366612111293,-989.8496043938468,20200420223000,446
-2.114539268535169,5.91259640102828,-0.0740740740740744,-554.0092883562143,20200421043000,262
-2.491537323620323,9.49720670391062,-0.122249388753056,-1180.9886913960331,20200421103000,474
-2.3048655192182226,7.46268656716418,-0.147058823529411,-1636.454518644938,20200421163000,710
-2.0030305024219097,7.37704918032787,-0.101936799184505,-827.2515975002487,20200421223000,413
-2.0233614914021953,7.07964601769912,-0.150829562594268,-515.9571803075598,20200422043000,255
-2.3334518673644533,8,-0.121802679658953,-1005.7177548340794,20200422103000,431
-2.1670201311412702,7.76699029126214,-0.131752305665349,-1389.0599040615543,20200422163000,641
-1.9274460105879467,6.90537084398977,-0.120918984280532,-907.8270709869229,20200422223000,471
-2.2559025322359028,5.86080586080586,-0.114025085518814,-604.5818786392219,20200423043000,268
-2.3721250417570814,7.90816326530612,-0.0858737655646196,-1162.3412704609698,20200423103000,490
-2.360313968439974,7.69230769230769,-0.0530503978779842,-1383.1439855058247,20200423163000,586
-1.7607687945634862,7.5,-0.109529025191676,-681.4175234960692,20200423223000,387
-2.703066956081748,7.87878787878788,-0.0523560209424083,-1251.5200006658495,20200424103000,463
-2.1375256343481053,7.40740740740741,-0.11049723756906,-1374.4289828858316,20200424163000,643
-2.189714397904095,7.40740740740741,-0.13869625520111,-827.712042407748,20200424223000,378
-2.11864924370456,5.96026490066225,-0.19047619047619,-463.9841843712986,20200425043000,219
-2.002404067513029,7.54716981132075,-0.091491308325709,-624.750069064065,20200425103000,312
-2.0033331439675446,6.7032967032967,-0.173310225303293,-677.1266026610301,20200425163000,338
-1.7229394817873611,6.11510791366906,-0.155520995334371,-346.3108358392596,20200425223000,201
-2.337377298580986,4.63576158940397,-0.101936799184506,-423.0652910431585,20200426043000,181
-2.949432961759506,4.43037974683544,-0.154639175257732,-811.0940644838641,20200426103000,275
-2.0275210146413367,6.12244897959184,-0.0834724540901504,-671.1094558462825,20200426163000,331
-2.0868860174813784,4.62519936204147,-0.0474383301707779,-578.0674268423418,20200426223000,277
-2.1320960924892827,3.40909090909091,-0.0461893764434183,-373.1168161856245,20200427043000,175
-2.3737323419966745,5.75539568345324,-0.0926784059314185,-1196.3611003663239,20200427103000,504
-2.031303847581863,6.61157024793388,-0.141242937853107,-1336.597931708866,20200427163000,658
-2.183270647380642,9.29203539823009,-0.240384615384615,-847.109011183689,20200427223000,388
-2.370021427454889,4.8936170212766,-0.126315789473684,-571.1751640166283,20200428043000,241
-2.533787475668106,5.71955719557196,-0.182815356489945,-1119.9340642453028,20200428103000,442
-2.225685929481063,5.94405594405594,-0.204498977505112,-1208.5474597082173,20200428163000,543
-2.2972693295497653,5.12820512820513,-0.126903553299492,-1072.8247768997403,20200428223000,467
-1.9604619099132365,5.88235294117647,-0.211416490486258,-345.04129614472964,20200429043000,176
-2.554266888030118,5.6379821958457,-0.154320987654321,-1328.2187817756615,20200429103000,520
-2.034213230022498,5.79710144927536,-0.149253731343283,-1208.322658633364,20200429163000,594
-2.0429567248231435,6.54205607476636,-0.0741839762611272,-825.35451682855,20200429223000,404
-2.221839212328296,2.98850574712644,-0.0953288846520493,-495.47014434921,20200430043000,223
-2.293154869646802,7.86516853932584,-0.113507377979569,-1355.25452796126,20200430103000,591
-2.0918230293869575,9.04392764857881,-0.16260162601626,-978.9731777530961,20200430163000,468
-2.3408674947702215,9.13461538461539,-0.134048257372654,-1072.1173126047615,20200430223000,458
